,mallId,mallProductId,updateType,mallReviewId,mallSeq,nvMid,matchNvMid,userId,title,content,registerDate,modifyDate,createTime,qualityScore,starScore,imageYn,imageCount,videoYn,videoCount,topicYn,topicCount,topics,uniqueKey,mallName,mallLogo,buyOption,pageUrl,images,_uniqueKey,videos
437,11st,3295262988,UPSERT,178646174,17703,26510319930,25604807522,au******,최고예요,핸드폰 3년 거의써가다 보니까 구동속도도 느리고 바테리도 너무 빨리 닳고 해서 바꾸고싶엇는데 s21로 바꾸고 나니까 너무 뻐릿빠릿하고 좋네여 <em>바꾸기 잘한거같아요</em> 자급제상품 알아봤었는데 <em>여기가 젤 싸고 </em>좋은거같아요 사은품도 푸짐하고 좋네영!,2021-06-22,2021-06-22,1624471285820,0.680462,5,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 193, 'endPosition': 220, 'reputationScore': 369, 'positiveYn': 'Y'}, {'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 257, 'endPosition': 277, 'reputationScore': 330, 'positiveYn': 'Y'}]",178646174-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
438,11st,3295262988,UPSERT,182691982,17703,26510319930,25604807522,av******,최고예요,처음으로 자급제폰 구매한건데 어렵지않네요비싼요금제 안써도 돼고..중1이지만 만으론 초딩이라 초딩요금제 그대로 5g폰사용가능해서 좋네요ㅎ아이한테 비싼폰 사주지말자했는데 처음으로 사줬더니 너무 좋아해서 잘 사줬다 싶어요,2021-08-04,2021-08-04,1628186513768,0.680379,5,N,0,N,0,Y,1,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 241, 'endPosition': 286, 'reputationScore': 630, 'positiveYn': 'Y'}]",182691982-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
439,finegst,5592262696,UPSERT,3336736590,184941,83136758983,25604807522,aoit****,빠른배송 감사합니다~평생 kt 쓸 일은 없겠지만 공식몰이니까 믿고 살 수 있었네요~~ 핸드폰은 원래 쓰던 s8+보다 아주 약간 작고 스피커가 더 좋다는 점 외에는 똑같습니다~~ 흰,<em>빠른배송 감사합니다</em>~<br>평생 kt 쓸 일은 없겠지만 공식몰이니까 믿고 살 수 있었네요~~ <em>핸드폰은 원래 쓰던 s8+보다 아주 약간 작고</em> 스피커가 더 좋다는 점 외에는 똑같습니다~~ <em>흰색이 품절이라 분홍으로 했는데 예뻐요</em>~ <em>가격도 저렴하고</em>요. <em>잘쓰겠습니다</em>~~,2022-01-01,2022-01-01,1641063016110,0.680068,5,N,0,N,0,Y,7,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 0, 'endPosition': 27, 'reputationScore': 519, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 116, 'endPosition': 172, 'reputationScore': 335, 'positiveYn': 'N'}, {'topicCode': 'size', 'topicName': '사이즈', 'topicNameRaw': '사이즈', 'startPosition': 116, 'endPosition': 172, 'reputationScore': 335, 'positiveYn': 'N'}, {'topicCode': 'color', 'topicName': '색상', 'topicNameRaw': '색상', 'startPosition': 233, 'endPosition': 287, 'reputationScore': 482, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 279, 'endPosition': 287, 'reputationScore': 302, 'positiveYn': 'Y'}, {'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 290, 'endPosition': 311, 'reputationScore': 487, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 317, 'endPosition': 334, 'reputationScore': 361, 'positiveYn': 'Y'}]",3336736590-finegst-5592262696,KT공식몰,https://shopping-phinf.pstatic.net/20210216_0/1841f8f8-a497-4496-832a-d5532e6fed85.jpg,색상: 팬텀 핑크,https://smartstore.naver.com/main/products/5592262696,,,
440,11st,3295262988,UPSERT,179241119,17703,26510319930,25604807522,se******,최고예요,배송 : 빨라서 좋았어요~~갤럭시 21 구매하려고 몇번이고 휴대폰 가게에 들려서 상담하고 계산기를 두드려봐도 아이넷인 엄마에게는 금액적으로 비싼요금제를 쓰기에는 부담스러웠어요~~인터넷으로 검색하다보니 11번가에서 21%쿠폰+산한카드발급받고 무이자로저렴히 구매했어요~~제가 원하던 핑크로 구매성공 ㅎ,2021-06-28,2021-06-28,1624989671507,0.680002,5,N,0,N,0,N,0,,179241119-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
441,11st,3288857658,UPSERT,172576875,17703,25783022889,25604807522,dp******,좋아요,후기에서 보던대로 발열이 심해여!! 배터리는 아딕 충전중이라 모르겠지만...<em>너무 작은거랑 무거운건 싫어서 </em>플러스 선택했는데 크기는 만족합니다 ㅎㅎ 쪼금 더 가벼웠으면 좋겠지만... 이거보다 무거우면 못들고 다닐거같아여 ㅠㅠ 근데 작은건 싫어서.... 아무튼 새 폰이라 너무 좋긴해요^-^ <em>만족함당</em>,2021-05-01,2021-05-01,1625782417659,0.679898,4,N,0,N,0,Y,2,"[{'topicCode': 'size', 'topicName': '사이즈', 'topicNameRaw': '사이즈', 'startPosition': 102, 'endPosition': 144, 'reputationScore': 465, 'positiveYn': 'N'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 387, 'endPosition': 398, 'reputationScore': 423, 'positiveYn': 'Y'}]",172576875-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
442,samsungkorea123,SMG991NZIEKOO,UPSERT,24229,1186513,25612893362,25604807522,차*철*****,samsung.com 공식 홈페이지에서 구매하니깐 사전 예약 혜택도 좋...,"samsung.com 공식 홈페이지에서 구매하니깐 <em>사전 예약 혜택도 좋고</em> 배송도 빠르네요.<br><br><em>팬텀 핑크가 색감이 너무 예쁘고</em> 볼수록 만지고 싶네요.<br><br>S21이라 <em>가성비도 좋고</em> 자급제라서 약정도 없고 디스플레이 파손 50% 지원 혜택도 있어서 안심하고 사용할 수 있을 것 같네요.",2021-01-30,2021-01-30,1616608859619,0.679808,5,Y,5,N,0,Y,3,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 54, 'endPosition': 83, 'reputationScore': 500, 'positiveYn': 'Y'}, {'topicCode': 'color', 'topicName': '색상', 'topicNameRaw': '색상', 'startPosition': 118, 'endPosition': 160, 'reputationScore': 599, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 212, 'endPosition': 230, 'reputationScore': 445, 'positiveYn': 'Y'}]",24229-samsungkorea123-SMG991NZIEKOO,삼성닷컴,https://shopping-phinf.pstatic.net/20210217/553ed28d-a761-4c17-a6b3-8f8abb3c381d.jpg,,https://www.samsung.com/sec/smartphones/galaxy-s21-5g-g991,"['https://shopping-phinf.pstatic.net/20210325_25/77c22f18-d8da-42e8-9d17-af3f22e08d9e.jpg', 'https://shopping-phinf.pstatic.net/20210325_5/5cce5cbd-1c71-4874-bd12-1a8b1a20f967.jpg', 'https://shopping-phinf.pstatic.net/20210325_1/c39b848b-a635-40c7-9cf6-0b9a9885dda5.jpg', 'https://shopping-phinf.pstatic.net/20210325_7/7882c512-95e6-4957-a15b-11090b444057.jpg', 'https://shopping-phinf.pstatic.net/20210325_16/bad34dec-1923-4189-82ae-e184505c8105.jpg']",,
443,ssgcom,1000060241215,UPSERT,1142815167,218835,28762173517,25604807522,b2******,리뷰도 좋고 가격적 할인해택이 좋아 여기서 주문했어요 ,리뷰도 좋고 <em>가격적 할인해택이 좋아 여기서 주문했어요</em><br>일단 배송 빠르고 물건도 빠짐없이 잘 도착했구요<br>기존에 S9플러스 썼었는데 <br><em>S21이 가벼우면서도 깔끔해 맘에 듭니다</em><br>액정에 붙어 있던 필름 한장 떼니 <br>정품보호필름도 깔끔하게 붙어있네요~~<br><em>감사합니다</em>,2021-08-22,2021-08-22,1640803300406,0.679711,5,N,0,N,0,Y,3,"[{'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 17, 'endPosition': 74, 'reputationScore': 715, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 188, 'endPosition': 239, 'reputationScore': 505, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 349, 'endPosition': 363, 'reputationScore': 444, 'positiveYn': 'Y'}]",1142815167-ssgcom-1000060241215,SSG닷컴,https://shopping-phinf.pstatic.net/20210217/cd3c0351-bdaf-4204-bf88-c82cb3c6082c.jpg,,,,,
444,samsungkorea123,SMG991NZIEKOO,UPSERT,26494,1186513,25612893362,25604807522,김*탁*****,상품배송이 당초 예정일과 다르게 이틀가량 지연이 되었습니다.(다만 사전...,"상품배송이 당초 예정일과 다르게 이틀가량 지연이 되었습니다.(다만 사전에 지연안내 메일이 와서 불만스럽진 않았습니다)<br>그러나 상품 구입시 예정되어 있던 사은품 지급관련 안내가 전혀 이뤄지지 않아 제가 다시 찾아봐야 할것 같은데 <em>이런점은 좀 아쉽네요</em>.<br><em>상품자체에 대해서는 매우 만족 스럽습니다</em>.",2021-04-22,2021-04-22,1619114422005,0.679485,4,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 321, 'endPosition': 349, 'reputationScore': 645, 'positiveYn': 'N'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 356, 'endPosition': 413, 'reputationScore': 754, 'positiveYn': 'Y'}]",26494-samsungkorea123-SMG991NZIEKOO,삼성닷컴,https://shopping-phinf.pstatic.net/20210217/553ed28d-a761-4c17-a6b3-8f8abb3c381d.jpg,,https://www.samsung.com/sec/smartphones/galaxy-s21-5g-g991,,,
445,himart1,0013063408,UPSERT,001306340895,98987,25605661815,25604807522,g*u*****,카드할인 많이 될때 잘 맞춰서 조,<em>카드할인 많이 될때 잘 맞춰서 </em>조금 더 저렴히 잘 산것 같아요<br>기존에 바이올렛색상을  쓰고 있어서 색상 고민하다가 <em>화이트로 했는데 깔끔하고 너무 이뿌네요</em><br>사진도 너무 이뿌게 잘  찍히네요<br>아이폰12 쓰는 아들꺼보다 나은것 같아요ㅋ<br><em>발열 얘기가 많이 있었는데 아직까지는 괜찮은것 같아요</em> <em>사은품도 감사합니다</em>,2021-07-31,2021-07-31,1627754962811,0.679368,5,Y,1,N,0,Y,5,"[{'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 0, 'endPosition': 40, 'reputationScore': 587, 'positiveYn': 'Y'}, {'topicCode': 'color', 'topicName': '색상', 'topicNameRaw': '색상', 'startPosition': 159, 'endPosition': 213, 'reputationScore': 425, 'positiveYn': 'Y'}, {'topicCode': 'design', 'topicName': '디자인', 'topicNameRaw': '디자인', 'startPosition': 182, 'endPosition': 213, 'reputationScore': 510, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 327, 'endPosition': 401, 'reputationScore': 654, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 403, 'endPosition': 430, 'reputationScore': 519, 'positiveYn': 'Y'}]",001306340895-himart1-0013063408,하이마트쇼핑몰,https://shopping-phinf.pstatic.net/20210306/66169c23-1e6d-4482-8277-7fda00ee7a44.jpg,,http://www.e-himart.co.kr/app/goods/goodsDetail?goodsNo=0013063408,['https://shopping-phinf.pstatic.net/20210801_10/e0429ef1-db68-4026-97ef-ac9c71b45f17.jpg'],,
446,11st,3288857658,UPSERT,183207335,17703,25783022889,25604807522,dr******,좋아요,일단 아버지 선물드리려고 구매했는데제가 미리 검수 해보니 문제 없는거 같지만아빠 유심끼워보고 단정 지어야할 듯하네요사은품은 질이 아쉽지만.....배송은 빠르고 액정자체는 필름이 붙어 있는거 같고후면 카메라만 붙였어용!!!!,2021-08-10,2021-08-10,1628704910354,0.678828,4,N,0,N,0,N,0,,183207335-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
447,11st,3295262988,UPSERT,179040285,17703,26510319930,25604807522,ge******,최고예요,"일단 <em>저렴하게 구매한거 같아서 기분이 좋습니다</em>.다만 택배사 사정으로 배송이 조금 길었던점 빼고는 상품도 하자없이 좋고 케이스,필름,충전기도 서비스로 보내주셔서 감사드립니다.다음에 또 싼가격에 좋은제품이 나오면 구매하겠습니다.<em>번창하세요</em>~",2021-06-25,2021-06-25,1624730614702,0.678515,5,N,0,N,0,Y,3,"[{'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 7, 'endPosition': 64, 'reputationScore': 706, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 43, 'endPosition': 64, 'reputationScore': 526, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 319, 'endPosition': 333, 'reputationScore': 441, 'positiveYn': 'Y'}]",179040285-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
448,11st,3295048592,UPSERT,186540383,17703,27491921313,25604807522,ck******,최고예요,15일주문이라23일 받을줄 알았는데 17일 금요일날 도착해서 너무좋았어요빠른배송 ？오!!그리고 기존 갤s7엣지 쓰다가 사용해서 그런지 너무 빠르네요자료옮기기도 쉽고다만 제 실수지만 카메라 보호필름을 세개 구입했다는 ㅠ.ㅠ,2021-09-18,2021-09-18,1632074516278,0.678141,5,N,0,N,0,N,0,,186540383-11st-3295048592,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
449,11st,3295262988,UPSERT,178962877,17703,26510319930,25604807522,ej******,최고예요,일요일 밤늦게 주문해서 화요일 낮에 받았어요!!핸드폰 이렇게 사본건 처음인데<em>사은품도 잘챙겨주시고 </em>폰도 이상없이 잘 쓰고 있습니다!! 저렴하게 구입해서도 좋은데 리뷰올리면 <em>스벅쿠폰도 주신다하니 ..  정말 최고네요</em>!!!ㅎㅎ 많이파세요~~!,2021-06-24,2021-06-24,1624644071147,0.677995,5,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 106, 'endPosition': 137, 'reputationScore': 560, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 239, 'endPosition': 293, 'reputationScore': 775, 'positiveYn': 'Y'}]",178962877-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
450,11st,3288857658,UPSERT,178919911,17703,25783022889,25604807522,sh******,최고예요,와이프 교체해주려고 구입했습니다. 당일배송도 좋았고 (회사로 주문해서 퇴근때까지 기다릴수 없기에 용산센터로 찾으러가기는 했습니다.) <em>색깔과 디자인도 예쁘고</em>기존 s8을 사용하고 <em>있기에 크기도 적당하며가격도 쿠폰 사용으로 인하여 많이 할인되어 </em>좋았습니다.좋은 제품 감사합니다.,2021-06-24,2021-06-24,1625782422407,0.677929,5,N,0,N,0,Y,3,"[{'topicCode': 'design', 'topicName': '디자인', 'topicNameRaw': '디자인', 'startPosition': 188, 'endPosition': 219, 'reputationScore': 510, 'positiveYn': 'Y'}, {'topicCode': 'size', 'topicName': '사이즈', 'topicNameRaw': '사이즈', 'startPosition': 246, 'endPosition': 337, 'reputationScore': 822, 'positiveYn': 'Y'}, {'topicCode': 'price', 'topicName': '가격', 'topicNameRaw': '가격', 'startPosition': 278, 'endPosition': 337, 'reputationScore': 700, 'positiveYn': 'Y'}]",178919911-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
451,11st,3295262988,UPSERT,179470917,17703,26510319930,25604807522,dn******,최고예요,아버지 핸드폰 교체하려고 알아봤는데 11번가에서 쿠폰 할인도 하고 저렴하게 구매했어요 공식몰이라 믿음도 가고 배송도 바로 다음날 발송해주셨어여 사은품도 사용에 필요한 것만 딱 있어서 낭비하지 않는 점이 좋았어요 <em>핸드폰 실물이 사진보다 훨씬 예뻐요</em> <em>아버지도 무척 좋아하십니다</em> 많이 파세요,2021-06-30,2021-06-30,1625162658280,0.677792,5,N,0,N,0,Y,2,"[{'topicCode': 'design', 'topicName': '디자인', 'topicNameRaw': '디자인', 'startPosition': 296, 'endPosition': 344, 'reputationScore': 695, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 346, 'endPosition': 383, 'reputationScore': 629, 'positiveYn': 'Y'}]",179470917-11st-3295262988,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
452,11st,3288857658,UPSERT,182150517,17703,25783022889,25604807522,he******,최고예요,"배송 정말 빠르네요.  오전에 주문하고 당일 바로 수령할 수 있었습니다.  S21+에 대하여 무게감이 좀 있다는 사용후기들이 있어 걱정하였는데, 무게 배분이 잘 되어 있어 크게 무게감이 느껴지지 않네요. 화면이 커서 처음엔 적응하기 어려웠으나 지금은 120Hz <em>대화면에 너무 만족하며 잘 사용하고 </em>있습니다.  같이 보내주신 사은품도 모두 유용하게 잘 사용 중입니다. <em>강추합니다</em>.   ",2021-07-28,2021-07-28,1627581784553,0.67743,5,N,0,N,0,Y,2,"[{'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 340, 'endPosition': 389, 'reputationScore': 614, 'positiveYn': 'Y'}, {'topicCode': 'total', 'topicName': '만족도', 'topicNameRaw': '만족도', 'startPosition': 483, 'endPosition': 497, 'reputationScore': 442, 'positiveYn': 'Y'}]",182150517-11st-3288857658,11번가,https://shopping-phinf.pstatic.net/20210217/f7063139-d02c-4822-b334-b9afff3956b2.jpg,,,,,
